"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"92","09","CSX","099201043",,,,,"92","09","CSX","099201043",,,"92","09","27",9.00,50.00,"PM","12",0.00,0.00,0.00,0.00,"ATLANTA","RICE YARD","5870","13",80.00,"4","2","006","E","CAR","2",0.00,"6","N","BOWL 27","1",,"2","SRN","005306","001","Y",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,25000.00,0.00,"H499",,0.00,0.00,0.00,0.00,"H499","2","1","006",26200.00,,"13C299",0.00,"000000",0.00,"0","0","0","0",,,,,"3","3",,"1L","0","ATLANT","N",75.00,"2136","1992",0.00,0.00,0.00,0.00,0.00,0.00,"WARE","299",,,,"N",,,"Y20527 WAS PULLING B-27 WHEN CARS THAT WERE HUMPED ROLLED INTO SIDE OF CUT.",,,,,,,,,,,,,,,,,,,,,,,
,"92","09","CSX","099203003",,,,,"92","09","CSX","099203003","X020",,"92","09","04",12.00,10.00,"PM","01",0.00,0.00,0.00,0.00,"CORBIN","MORLEY","2084","47",78.00,"2","2","015","E","G126","2",7864.00,"1","Y","MAIN","3","0000.2","1","CSXT","203188","006","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,250.00,90000.00,"M505",,0.00,0.00,0.00,0.00,"M505","1","3","015",90250.00,,"47C013",0.00,"000000",0.00,"1","0","1","0","02","25","02","25","1","3",,"1L","0","CORBIN","E",119.00,"2137","1992",0.00,0.00,0.00,0.00,0.00,0.00,"CAMPBELL","013","00","00",,"N",,,"CONDUCTOR SAW 6TH CAR FROM ENGINE ON GROUND, TOLD ENGINEER TO STOP TRAIN & CONDUCTOR WALKED TRAIN &","FOUND CAR DERAILED.",,,,,,,,,,,,,,,,,,,,,,
,"92","09","RRVW","092892D",,,,,"92","09","RRVW","092892D",,,"92","09","28",7.00,27.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","HECLA","118.0","46",50.00,"3","1","004","E","309","4",0.00,"1","Y","SINGLE MAIN TRACK","X","000.00","1","PTLX","017722","005","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,8000.00,3300.00,"T205",,0.00,0.00,0.00,0.00,"T205","1","0","004",11300.00,,"46C013",0.00,,0.00,"1","0","1","0","07","21","07","21","1","8",,"3L","0","SYSTEM","O",111.00,"2226","1992",0.00,0.00,0.00,0.00,0.00,0.00,"BROWN","013",,,,"N",,,"BROKEN RAIL DUE TO POOR TIE CONDITION CAUSED TWO REAR CARS OF A 6 CAR TRAIN TO DERAIL ON AN EXCEPTED","BRANCHLINE.",,,,,,,,,,,,,,,,,,,,,,
,"92","09","SB","928",,,,,"92","09","SB","928",,,"92","09","28",1.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","LACKAWANNA NEW YORK",,"36",70.00,"2","2","005","E","5253","2",0.00,"1","Y","9PS","1",,"2","CR","505623","012","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,6118.00,9644.00,"H703",,0.00,0.00,0.00,0.00,"H703","2","1","005",15762.00,,"36C029",0.00,"000000",0.00,"1","0","1","1","03","00","03","00","1","1",,"3S","0","SYSTEM","N",181.00,"2227","1992",0.00,0.00,0.00,0.00,0.00,0.00,"ERIE","029",,,,"N",,,"CREW TIED ON TO 36 CARS OF COAL ON 9PS. WHILE PULLING SOUTH, 4 CARS DERAILED IN MID-TRAIN AT THE 10P","S SWITCH WHICH WAS NOT LATCHED PROPERLY OR WAS THROWN BY VANDALS DURING MOVEMENT.",,,,,,,,,,,,,,,,,,,,,,
,"92","09","SJVR","0004",,,,,"92","09","SJVR","0004",,,"92","09","29",9.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","WEST HAVEN","276","06",75.00,"4","1","010","R","1754","4",2300.00,"1","Y","SINGLE MAIN TRACK","1","0000.6","1","FRDN","041221","012","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,10000.00,4000.00,"T110",,0.00,0.00,0.00,0.00,"T110","1","1","010",14000.00,,"06C019",0.00,"000000",0.00,"1","0","1","0","03","15","03","15","1","7",,"3L","0","SYSTEM","N",85.00,"2228","1992",0.00,0.00,0.00,0.00,0.00,0.00,"FRESNO","019",,,,"N",,,"SOFT TRACK DUE TO TIE CONDITION. RAIL SPREAD UNDER TRAIN, CAUSING SIX CARS TO DERAIL.",,,,,,,,,,,,,,,,,,,,,,,
,"92","09","SOO","NA45",,,,,"92","09","SOO","NA45",,,"92","09","14",2.00,35.00,"AM","01",0.00,0.00,0.00,0.00,"HEARTLAND","CAMDEN","1.3","27",65.00,"4","2","008","E","650","3",12266.00,"1","Y","LIVE MAIN (SINGLE)","1","000.14","1","NAHX","455278","035","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.00,0.00,0.00,0.00,1.00,6.00,0.00,0.00,0.00,0.00,20255.00,4000.00,"T110",,0.00,0.00,0.00,0.00,"T110","1","1","008",24255.00,,"27C053",0.00,"000000",0.00,"1","0","1","1","04","35","04","35","1","4","W","1L","0","HEARTL","N",294.00,"2229","1992",0.00,0.00,0.00,0.00,0.00,0.00,"HENNEPIN","053",,,,"N",,,"TRAIN 650 WITH ENGINE CONSIST 6038-6062-6029 AND 94 LOADS AND A CABOOSE WAS MOVING SLOWLY EASTBOUND","IN CAMDEN, MN TO SPOT CARS AT AN INDUSTRY WHEN THE 32ND THROUGH 37TH HEAD CARS DERAILED DUE TO DEFEC","TIVE CROSSTIES. NO EXCEPTION WAS TAKEN TO EMPLOYEE PERFORMANCE AND NO DISCIPLINE WAS ASSESSED.",,,,,,,,,,,,,,,,,,,,,
,"92","09","SOO","NA47",,,,,"92","09","SOO","NA47",,,"92","09","19",5.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"HEARTLAND","HUMBOLDT","4.5","27",70.00,"2","1","003","E","0890","3",3900.00,"7","Y","ELEVATOR TRACK 4","1",,"2","BN","455646","025","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,21200.00,1866.00,"T108",,0.00,0.00,0.00,0.00,"T108","2","1","003",23066.00,,"27C053",0.00,"000000",0.00,"1","0","1","2","03","25","03","25","1","4","W","1L","0","HEARTL","N",216.00,"2231","1992",0.00,0.00,0.00,0.00,0.00,0.00,"HENNEPIN","053",,,,"N",,,"THE DERAILMENT OCCURRED WHEN THE CARS WERE NOT ABLE TO NEGOTIOATE A LINE DEVIATION JUST WEST OF TRAC","K #4'S POINT OF SWITCH. THE LINE DEVIATION MAY HAVE BEEN CAUSED BY THE INDUSTRY CROSSING THE TRACK W","ITH A PAYLOADER.",,,,,,,,,,,,,,,,,,,,,
,"92","09","SOO","NA48",,,,,"92","09","SOO","NA48",,,"92","09","20",5.00,45.00,"PM","01",11.00,2.00,0.00,0.00,"HEARTLAND","ST PAUL","407.4","27",70.00,"2","2","004","E","4706","4",2169.00,"7","Y","1-3 SWITCHING LEAD","1",,"2","UTLX","095644","009","N",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,22.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,12400.00,790.00,"T001",,0.00,0.00,0.00,0.00,"T001","2","1","004",13190.00,,"27C123",0.00,"000000",0.00,"1","0","1","1","02","30","02","30","1","4","W","1L","1","HEARTL","N",335.00,"2232","1992",0.00,0.00,0.00,0.00,0.00,0.00,"RAMSEY","123",,,,"N",,,"IN CONNECTION WITH THE TRACK 1-A PROJECT AT ST. PAUL YARD, DEPARTURE TRACK 3 HAD PREVIOUSLY BEEN SHI","FTED OVER AN OLD CONCRETE FOUNDATION. THE TRACK ADJACENT TO THE CONCRETE FOUNDATION SETTLED, CREAING","A HUMP IN THE STOCK RAIL AREA OF THE SWITCH AND LOW JOINTS ON EACH SIDE OF THE STOCK RAIL. THIS CAU","SED THE CARS TO ROCK OFF THE TRACK.",,,,,,,,,,,,,,,,,,,,
,"92","09","PTRA","SEPT0292",,,,,"92","09","PTRA","SEPT0292",,,"92","09","09",12.00,30.00,"AM","12",0.00,0.00,0.00,0.00,"SYSTEM","MANCHESTER",,"48",76.00,"4","1","003","E","241","1",0.00,"7","Y","S. COAST TERMINAL TK","1",,"4","NATX","022491","001","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6756.00,0.00,"H018",,0.00,0.00,0.00,0.00,"H018","4","1","003",6756.00,,"48C201",0.00,"000000",0.00,"1","0","1","1","07","31","07","31","1","5",,"3S","0","SYSTEM","N",202.00,"2222","1992",0.00,0.00,0.00,0.00,0.00,0.00,"HARRIS","201",,,,"N",,,"JOB 241 SET ONE CAR BACK INTO SOUTH COAST TERMINAL THEN WENT ON TO OTHER INDUSTRIES IN THE HOLE. AS","JOB 241 CAME BACK TO SPOT THE SET BACK IT ROLLED OUT OF SOUTH COAST TERMINAL INTO SIDE OF THEIR TRAI","N.",,,,,,,,,,,,,,,,,,,,,
,"92","09","PTRA","SEPT0392",,,,,"92","09","PTRA","SEPT0392",,,"92","09","13",7.00,30.00,"AM","12",2.00,0.00,0.00,0.00,"SYSTEM","NORTH YARD","0","48",80.00,"2","2","000","E","CARS","1",0.00,"6","N","NORTH YARD TRACK 43","1",,"2","SCMX","002796","039","N",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,30.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,27364.00,500.00,"H306",,0.00,0.00,0.00,0.00,"H306","2","1","002",37588.00,,"48C201",0.00,"000000",0.00,"0","0","0","0",,,,,"1","5",,"3S","1","SYSTEM","N",216.00,"2223","1992",0.00,0.00,0.00,0.00,0.00,0.00,"HARRIS","201",,,,"N",,,"JOB 350 WAS SWITCHING CARS INTO TRACK 42 AND 43 FROM SOUTH END OF THE NORTH YARD. JOB 350 ENTERED TR","ACK 42 AND SHOVED TRACK TO MAKE ROOM, SHOVING CARS OUT OF NORTH END INTO TRACK 43 WHICH WAS HANGING","OUT ON THE LEAD.",,,,,,,,,,,,,,,,,,,,,
,"92","09","PATH","392",,,,,"92","09","PATH","392",,,"92","09","04",5.00,0.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","CHRISTOPHER ST","1145.0","34",70.00,"4","1","010","E","694W","4",0.00,"4","Y","TUNNEL A3","3",,"1","PATH","000025","001","N","PATH","000025","001","N",4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,720.00,19000.00,"E20C",,0.00,0.00,0.00,0.00,"E20C","1","3","010",19720.00,,"34C017",0.00,"000000",0.00,"1","0","1","0","04","30","04","30","1","1",,"3L","0","SYSTEM","M",543.00,"2219","1992",0.00,0.00,0.00,0.00,0.00,0.00,"HUDSON","017",,,,"N",,,"ACCORDING TO ENGINEER COLLINS, THE TRAIN WENT INTO AN EMERGENCY BRAKE APPLICATION AS HE APPROACHED S","IGNAL 130Z IN TUNNNEL A NEAR MID-RIVER. HE WAS UNABLE TO CONTACT THE CONTROL CENTER DUE TO HEAVY STA","TIC AT HIS LOCATION. HE THEN PROCEEDED TO CHARGE THE EQUIPMENT WITH CONDUCTOR SWEENEY WALKING THROUG","H THE TRAIN TO CHECK FOR CAUSE OF TRIPPING. AS THE TRAIN BEGAN TO MOVE THE CONDUCTOR BUZZED THE ENGI","NEER TO STOP BECAUSE OF A LOUD THUMPING NOISE. HE THEN CHECKED THE FLAT CAR AND FOUND THAT THE #2 TR","UCK ON THE #2 END OF FLAT #25 HAD DERAILED.",,,,,,,,,,,,,,,,,,
,"92","09","PTRA","SEPT0392",,,,,"92","09","PTRA","SEPT0392",,,"92","09","13",7.00,30.00,"AM","12",2.00,0.00,0.00,0.00,"SYSTEM","NORTH YARD","0","48",80.00,"2","2","002","E","350","1",0.00,"7","Y","NORTH YARD TRACK 42","1",,"2","CNTX","023031","041","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9724.00,0.00,"H306",,0.00,0.00,0.00,0.00,"H306","2","1","002",37588.00,,"48C201",0.00,"000000",0.00,"1","0","1","0","07","31","07","31","3","5",,"3S","1","SYSTEM","N",212.00,"2224","1992",0.00,0.00,0.00,0.00,0.00,0.00,"HARRIS","201",,,,"N",,,"JOB 350 WAS SWITCHING CARS INTO TRACK 42 AND 43 FROM SOUTH END OF THE NORTH YARD. JOB 350 ENTERED TR","ACK 42 AND SHOVED TRACK TO MAKE ROOM, SHOVING CARS OUT NORTH END INTO TRACK 43 WHICH WAS HANGING OUT","ON THE LEAD.",,,,,,,,,,,,,,,,,,,,,
,"92","09","PTRA","SEPT0492",,,,,"92","09","PTRA","SEPT0492",,,"92","09","20",2.00,30.00,"AM","12",0.00,0.00,0.00,0.00,"SYSTEM","NORTH YARD","0","48",76.00,"4","2","003","E","350","1",0.00,"7","Y","NORTH YARD TRACK 38","1",,"2","MP","650231","001","N",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22451.00,0.00,"H302",,0.00,0.00,0.00,0.00,"H302","2","1","003",22451.00,,"48C201",0.00,"000000",0.00,"1","0","1","1","02","31","02","31","1","5",,"3S","0","SYSTEM","N",175.00,"2225","1992",0.00,0.00,0.00,0.00,0.00,0.00,"HARRIS","201",,,,"N",,,"JOB 350 WAS SWITCHING ON SOUTH END OF YARD. KICKED CAR TO TRACK 38 WHICH STOPPED FOULING LEAD. THEY","THEN KICKED 2 CARS TO TRACK 39 WHICH CORNERED CAR FOULING LEAD ON TRACK 38.",,,,,,,,,,,,,,,,,,,,,,
,"92","09","NW","76722",,,,,"92","09","NW","76722",,,"92","09","15",6.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"VIRGINIA","RICHMOND","138.7","51",72.00,"3","1","005","E","VM01","2",800.00,"7","Y","NO. 13 BELLE ISLAND","1",,"2","NW","177180","008","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,100.00,15200.00,"H702",,0.00,0.00,0.00,0.00,"H702","2","1","005",15300.00,,"51C760",0.00,"000000",0.00,"1","0","1","1","10","49","10","49","1","2","E","1L","0","VIRGIN","N",87.00,"2214","1992",0.00,0.00,0.00,0.00,0.00,0.00,"RICHMOND","760",,,,"N",,,"SWITCH POINTS OPENED UNDER MOVEMENT ACCOUNT SWITCH PREVIOUSLY RUN THROUGH BY SAME CREW.",,,,,,,,,,,,,,,,,,,,,,,
,"92","09","CNW","923176",,,,,"92","09","CNW","923176","R030",,"92","09","16",12.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"CENTRAL","BUCKEYE","134.9","19",84.00,"2","1","000","E",,"3",0.00,"5",,"MAIN LINE","3","009.42","1","CNW","262071","001",,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,400000.00,0.00,"M299",,0.00,1.00,0.00,1.00,"M299","1","3","000",400000.00,,"19C083",1.00,"000075",0.00,,,,,,,,,"1","6","W","1L","0","CENTRA","O",88.00,"2116","1992",0.00,1.00,0.00,0.00,0.00,0.00,"HARDIN","083","00","00",,"N",,,"Y-71 CRANE SHIFTED CENTER OF GRAVITY DUE TO LOAD OUT OVER SIDE OF TRACK AND TIPPED OVER.",,,,,,,,,,,,,,,,,,,,,,,
,"92","09","COP","923",,,,,"92","09","COP","923",,"847521H","92","09","18",6.00,10.00,"PM","07",0.00,0.00,0.00,0.00,"SYSTEM","PRINEVILLE JUNCTION","1","41",76.00,"2","1","015","R","985","3",0.00,"2","Y","SINGLE MAIN TRACK","2","000.15","1","AMT","800245","001","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8000.00,0.00,"M399",,0.00,0.00,0.00,0.00,"M399","1","2","015",8000.00,,"41C017",0.00,"000000",0.00,"1","0","1","0","07","45","06","25","1","8",,"3L","0","SYSTEM","NM",234.00,"2117","1992",0.00,0.00,0.00,0.00,0.00,0.00,"DESCHUTES","017",,,,"Y",,,"PICKUP EQUIPPED WITH A FIFTH WHEEL TRAILER TYPE HITCH PULLING FLAT BEDTRAILER CARRYING A BACK HOE WA","S TRAVELING WEST ON HIWAY #370 WAS UNABLE TO STOP AFTER LEAVING SKID MARKS OF 336 FEET AND STRUCK SI","DE OF FIRST CAR BEHIND LOCOMOTIVE.",,,,,,,,,,,,,,,,,,,,,
,"92","09","CR","10001",,,,,"92","09","CR","10001",,,"92","09","13",3.00,40.00,"AM","01",13.00,5.00,2.00,0.00,"PHILADELPHIA","TOWANDA","252.6","42",65.00,"4","4","020","E","OGAL","3",4129.00,"1","Y","SINGLE MAIN","2",,"1","DUPX","038258","009","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,4.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,73500.00,9231.00,"M405",,0.00,0.00,0.00,0.00,"M405","1","2","020",82731.00,,"42C015",0.00,"000000",0.00,"1","0","1","1","08","10","08","10","1","2","E","1L","1","PHILAD","I",158.00,"2118","1992",0.00,0.00,0.00,0.00,0.00,0.00,"BRADFORD","015",,,,"N",,,"INTERACTION OF LATERAL/VERTICAL FORCES (INCLUDE HORMONIC ROCK OFF). WHILE OPERATING EAST ON SINGLE T","RACK AT MP 252, REPORTED IN EMERGENCY, NINE CARS DERAILED.",,,,,,,,,,,,,,,,,,,,,,
,"92","09","CR","20001",,,,,"92","09","CR","20001",,,"92","09","04",9.00,30.00,"AM","01",1.00,1.00,0.00,0.00,"PITTSBURGH","CLEVELAND","8.2","39",75.00,"2","1","010","E","PXSE","3",13574.00,"1","Y","SINGLE MAIN","3",,"1","EMAX","010083","071","N","EMAX","010045","091","Y",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,0.00,10.00,0.00,0.00,18.00,0.00,6.00,0.00,0.00,9060.00,1500.00,"E99C",,0.00,0.00,0.00,0.00,"E99C","1","3","010",10560.00,,"39C035",0.00,"000000",0.00,"1","0","1","0","06","30","06","30","1","2","E","1L","1","PITTSB","G",124.00,"2119","1992",0.00,0.00,0.00,0.00,0.00,0.00,"CUYAHOGA","035",,,,"N",,,"PXSE 3 WENT INTO EMERGENCY DUE TO BRAKE SYSTEM MALFUNCTION CAUSING EMERGENCY APPLICATION RESULTING I","N DERAILMENT OF 24 CARS.",,,,,,,,,,,,,,,,,,,,,,
,"92","09","CNW","010992","92","09","BN","DK1559","92","09","CNW","010992",,,"92","09","09",9.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"CENTRAL","SUPERIOR","67.0","55",50.00,"4","1","000",,,,0.00,,,"DULUTH SPUR","1","000.46","1",,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,"T110",,0.00,0.00,0.00,0.00,"T110","1","1","005",13550.00,,"55C031",0.00,"000000",0.00,,,,,,,,,"2","4","W","1L","0","CENTRA","NIM",72.00,"2107","1992",0.00,0.00,0.00,0.00,0.00,0.00,"DOUGLAS","031",,,,"N",,,"BN TRAIN DERAILED DUE TO WIDE GUAGE CAUSED BY DEFECTIVE OR MISSING TIES.",,,,,,,,,,,,,,,,,,,,,,,
,"92","09","CNW","020992",,,,,"92","09","CNW","020992",,,"92","09","03",7.00,35.00,"AM","01",0.00,0.00,0.00,0.00,"CENTRAL","ST. PETER","73.2","27",65.00,"2","1","030","E","WSOV","3",9750.00,"1","Y","MAIN LINE","3","009.86","1","CNW","470875","021","Y","CNW","470875","021","Y",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3220.00,7100.00,"E53C",,0.00,0.00,0.00,0.00,"E53C","1","3","030",10320.00,,"27C103",0.00,"000000",0.00,"1","0","1","0","04","05","04","05","1","4","W","1L","0","CENTRA","GE",57.00,"2108","1992",0.00,0.00,0.00,0.00,0.00,0.00,"NICOLLET","103",,,,"N",,,"ONE CAR DERAILED DUE TO OVERHEATED JOURNAL ON CNW 470875.",,,,,,,,,,,,,,,,,,,,,,,
,"92","09","CNW","030992",,,,,"92","09","CNW","030992",,,"92","09","05",11.00,45.00,"AM","01",0.00,0.00,0.00,0.00,"CENTRAL","EAST MINNEAPOLIS",,"27",68.00,"2","1","007","E","24","3",3270.00,"7","Y","GRAIN YARD LEAD","1",,"2","CNW","718402","027","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,9.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,7570.00,2600.00,"T315",,0.00,0.00,0.00,0.00,"T315","2","1","007",10170.00,,"27C053",0.00,"000000",0.00,"1","0","1","0","04","45","04","45","1","4","W","1L","0","CENTRA","N",127.00,"2109","1992",0.00,0.00,0.00,0.00,0.00,0.00,"HENNEPIN","053",,,,"N",,,"TWO CARS DERAILED DUE TO A BOLT TO THE CONNECTING ROD BREAKING ALLOWING THE SWITCH POINT TO OPEN. TH","E BOLT HAD A 90% OLD BREAK.",,,,,,,,,,,,,,,,,,,,,,
,"92","09","CNW","040992","92","09","DME","D9264","92","09","CNW","040992",,,"92","09","09",8.00,10.00,"PM","01",0.00,0.00,0.00,0.00,"CENTRAL","MANKATO",,"27",50.00,"4","3","000",,,,0.00,,,"DME EAST EXTENSION","3","009.86","1",,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10000.00,"E59C",,0.00,0.00,0.00,0.00,"E59C","1","3","010",55000.00,,"27C079",0.00,"000000",0.00,,,,,,,,,"1","4","W","1L","0","CENTRA","N",73.00,"2110","1992",0.00,0.00,0.00,0.00,0.00,0.00,"LE SUEUR","079",,,,"N",,,"DME DERAILED 3 CARS DUE TO CARS DUE TO CAR AXLE & JOURNAL BEARING DEFECT.",,,,,,,,,,,,,,,,,,,,,,,
,"92","09","DME","D9264",,,,,"92","09","CNW","040992",,,"92","09","09",7.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","LIME SIDING","125.4","27",55.00,"4","3","010","E","6366","3",10061.00,"1","Y","MAIN","2","004.73","1","CNW","715298","072","Y","CNW","715197","073","Y",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,45000.00,0.00,"E59C",,0.00,0.00,0.00,0.00,"E59C","1","3","010",55000.00,,"27C079",0.00,"000000",0.00,"1","0","1","0","06","50","06","50","2","4",,"3L","0","SYSTEM","O",84.00,"2151","1992",0.00,0.00,0.00,0.00,0.00,0.00,"LE SUEUR","079",,,,"N",,,"END CAP BROKE OFF CNW 715197, RESULTING IN RIGID TRUCK, CAUSING DERAILMENT IN CURVE.",,,,,,,,,,,,,,,,,,,,,,,
,"92","09","CNW","050992",,,,,"92","09","CNW","050992",,,"92","09","10",5.00,55.00,"AM","01",0.00,0.00,0.00,0.00,"EASTERN","CLINTON",,"19",48.00,"4","1","004","E","12","4",2040.00,"7","Y","ECONOMY COATING LEAD","1",,"4","GOCX","058481","012","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,6555.00,500.00,"H704",,0.00,0.00,0.00,0.00,"H704","4","1","004",7055.00,,"19C045",0.00,"000000",0.00,"1","0","1","0","06","25","06","25","1","6","W","1L","0","EASTER","N",128.00,"2111","1992",0.00,0.00,0.00,0.00,0.00,0.00,"CLINTON","045",,,,"N",,,"YYE 12 DERAILED 4 CARS WHEN A REVERSE MOVEMENT WAS MADE THROUGH A SWITCH THAT WAS DAMAGED BY PREVIOU","SLY HAVING BEEN RUN THROUGH.",,,,,,,,,,,,,,,,,,,,,,
