"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"97","01","NS","090349",,,,,"97","01","URQ","INDUSTRY",,,"97","01","06",9.00,30.00,"AM","01",1.00,1.00,0.00,0.00,"PIEDMONT","COLUMBIA","109.00","45",60.00,"2","1","002","E","PB04","2",398.00,"1","Y","UNITED REFRIGERATION","1",,"4","UPFE","466152","003","N",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8195.00,0.00,"H311",,0.00,0.00,0.00,0.00,"H311","4","1","002",8195.00,,"45C079",0.00,"000000",0.00,"1",,"1","1","02","30","02","30","1","3",,"1L",,"PIEDMO","L",257.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"RICHLAND","079",,,,"N",,,"TRAIN PB04 SHOVED INTO INDUSTRY TRACK TO SWITCH CARS, CREW COUPLED AND UPFE 466152 STILL HAD THE DOC","K BOARDS IN CAR.  WHEN CREW PULLED FROM INDUSTRY TRACK UPFE 466152 DERAILED ACCOUNT FAILURE OF CARS","TO  INSPECT CAR FOR OCCUPANCY BEFORE COUPLING AND PULLING.",,,,,,,,,,,,,,,,,,,,,
,"97","01","NS","090362",,,,,"97","01","NS","090362",,,"97","01","09",2.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"POCAHONTAS","W. SYSCAMORE","469.40","54",35.00,"4","3","003","E","I17U","4",6900.00,"1","Y","#5 NORTH","1",,"2","NW","011275","027","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,12.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,8092.00,1874.00,"H702",,0.00,0.00,0.00,0.00,"H702","2","1","003",9966.00,,"54C059",0.00,"000000",0.00,"1","0","1","1","04","15","04","15","1","2",,"1L",,"POCAHO","L",94.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"MINGO","059","00","00",,"N",,,"TRAIN U17U1 DERAILED 4 CARS ACCOUNT REVERSE MOVE THRU SWITCH PREVIOUSLY RUN THRU BY SAME CREW.",,,,,,,,,,,,,,,,,,,,,,,
,"97","01","NS","090363",,,,,"97","01","NS","090363",,,"97","01","09",6.00,5.00,"AM","04",0.00,0.00,0.00,0.00,"POCAHONTAS","NORTHFORK","386.40","54",25.00,"4","5","000","E","U24U","4",5980.00,"1","Y","#5 KEYSTONE OUTLET","1",,"4","NW","146291","041","N",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2227.00,261.00,"H022",,0.00,0.00,0.00,0.00,"H022","4","1","005",4714.00,,"54C047",0.00,"000000",0.00,"1","0","1","0","09","05","09","05","1","2",,"1L",,"POCAHO","L",259.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"MCDOWELL","047",,,,"N",,,"KEYSTONE MINE PERSONNEL WHILE LOADING SIX CARS WITH CABLE ATTACHED IN NO. 1 OUTLET.  CABLE BECAME DI","SENGAGED ALLOWING ONE LOAD AND FIVE EMPTIES TO ROLL FREE AND STRIKE TRAIN U24U108 IN NO. 5 KEYSTONE","OUTLET.  HUMAN FACTOR CHARGEABLE TO KEYSTONE MINE PERSONNEL.",,,,,,,,,,,,,,,,,,,,,
,"97","01","NS","090363",,,,,"97","01","NS","090363",,,"97","01","09",6.00,5.00,"AM","04",0.00,0.00,0.00,0.00,"POCAHONTAS","NORTHFORK","386.40","54",25.00,"4","5","005","E",,"4",0.00,"6","N","#1 KEYSTONE OUTLET","1",,"4","SOU","077297","001","Y",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2226.00,0.00,"H022",,0.00,0.00,0.00,0.00,"H022","4","1","005",4714.00,,"54C047",0.00,"000000",0.00,,,,,,,,,"3","2",,"1L",,"POCAHO","L",259.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"MCDOWELL","047",,,,"N",,,"KEYSTONE MINE PERSONNEL WHILE LOADING SIX CARS WITH CABLE ATTACHED IN NO.1 OUTLET.  CABLE BECAME DIS","ENGAGED ALLOWING ONE LOAD AND FIVE EMPTIES TO ROLL FREE AND STRIKE TRAIN U24U108 IN NO. 5 KEYSTONE O","UTLET.  HUMAN FACTOR CHARGEABLE TO KEYSTONE MINE PERSONNEL.",,,,,,,,,,,,,,,,,,,,,
,"97","01","NS","090375",,,,,"97","01","NS","090375",,,"97","01","10",11.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"POCAHONTAS","BRADBURY","13.50","21",97.00,"2","2","001","R","UO7U","3",6800.00,"1","Y","MARTIN COUNTY OUTLET","1",,"4","NS","010440","016","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,63.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,3425.00,5406.00,"T220",,0.00,0.00,0.00,0.00,"T220","4","1","001",8831.00,,"21C159",0.00,"000000",0.00,"1","0","1","0","08","30","08","30","1","3",,"1L",,"POCAHO","J",112.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"MARTIN","159",,,,"N",,,"TRAIN UO7U210 FLOODLOADING EAST ON MARTIN COUNTY OUTLET TRACK DERAILED 8 CARS ACCOUNT RAIL BRAKE UND","ER MOVEMENT.",,,,,,,,,,,,,,,,,,,,,,
,"97","01","NS","090392",,,,,"97","01","NS","090392",,,"97","01","11",9.00,20.00,"AM","01",42.00,8.00,0.00,0.00,"TENNESSEE","CHATTANOOGA","240.0","47",11.00,"2","1","005","E","W80","1",11707.00,"1","Y","S.E. RECEIVING YD.","2",,"2","SPGX","000270","039","Y",,,"000",,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.00,0.00,30.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,12000.00,6991.00,"T221",,0.00,0.00,0.00,0.00,"T221","2","2","005",18991.00,,"47C065",0.00,"000000",0.00,"1","0","1","0","09","30","09","30","1","3",,"1L",,"TENNES","L",64.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"HAMILTON","065",,,,"N",,,"TRAIN W80 DERAILED EIGHT CARS ACCOUNT RAIL BROKE UNDER MOVEMENT.",,,,,,,,,,,,,,,,,,,,,,,
,"97","01","NICD","N9700002",,,,,"97","01","NICD","N9700002",,,"97","01","10",9.00,10.00,"PM","13",0.00,0.00,0.00,0.00,"SYSTEM","MICHIGAN CITY",,"18",15.00,"4","6","005","E",,,0.00,"6","Y","CY1 AND CY2","1",,"2","NICT","000039","014","N",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,24084.00,0.00,"H302","H306",0.00,0.00,0.00,0.00,"H302","2","1","005",24084.00,,"18C091",0.00,"000000",0.00,"2","0","0","0","06","10",,,"1","4",,"3L",,"SYSTEM","N",526.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"LA PORTE","091","00","00",,"N",,,"CARMAN WAS PULLING CY1 WEST TO CLEAR CY2  CROSSOVER.  CARMAN STOPPED MOVE CLEAR OF CROSSOVER LINED T","RAIN FOR CROSSOVER MOVE, THEN CARMAN PROCEEDED TO WALK TO THE WASHHOUSE, AFTER ARRIVING AT WASHHOUSE","TOLD CARMAN ON EQUIPMENT 14 CARS AWAY TO BRING EQUIPMENT BACK.  EQUIPMENT THAT WAS SITTING ON CY2 W","AS IN FOUL OF THE CROSSOVER MOVE.  CARMAN STANDING AT THE WASHHOUSE SAW THAT CY2 WAS FOUL AND TOLD C","AMAN ON THE EQUIPMENT TO STOP.  IT WAS TOO LATE AND EQUIPMENT GOING THROUGH CROSSOVER STRUCK THE SID","E OF THE EQUIPMENT ON CY2.",,,,,,,,,,,,,,,,,,
,"97","01","NS","090338",,,,,"97","01","NS","090338",,,"97","01","06",6.00,55.00,"AM","01",0.00,0.00,0.00,0.00,"PIEDMONT","CATAWBAT","64.40","45",50.00,"2","1","043","R","118P","1",3170.00,"1","Y","R MAIN LINE","4","018.4","1","CNW","717260","022","Y","CNW","717260","022","Y",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,32.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1643.00,26488.00,"E53C",,0.00,0.00,0.00,0.00,"E53C","1","4","043",28131.00,,"45C039",0.00,"000000",0.00,"1","0","1","0","02","10","02","10","1","3",,"1L",,"PIEDMO","J",84.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"FAIRFIELD","039",,,,"N",,,"TRAIN 118P9 DERAILED ONE CAR WHEN ROLLER BEARING FAILURE CAUSED JOURNAL TO BURN OFF.",,,,,,,,,,,,,,,,,,,,,,,
,"97","01","NS","090345",,,,,"97","01","NS","090345",,,"97","01","07",10.00,30.00,"AM","04",0.00,0.00,0.00,0.00,"ILLINOIS","CLAYCOMO","3.13","29",24.00,"2","1","008","E","D82D","2",1553.00,"1","Y","CL25","1",,"2","TTGX","980960","027","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,9.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,10614.00,0.00,"E04C",,0.00,0.00,0.00,0.00,"E04C","2","1","008",10614.00,,"29C047",0.00,"000000",0.00,"1","0","1","1","04","40","05",,"1","6",,"1L",,"ILLINO","L",215.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"CLAY","047",,,,"N",,,"TRAIN D82D307 PULLING OUT OF TRACK CL25 TO DOUBLE TO CARS ON SPUR TRACK WHEN CARS ON SPUR TRACK ROLL","ED FREE STRIKING TRAIN D82D307 ACCOUNT INSUFFICIENT HAND BRAKING FORCES DUE TO IMPROPER ANGULARITY O","F BRAKE LEVERS.",,,,,,,,,,,,,,,,,,,,,
,"97","01","NS","090345",,,,,"97","01","NS","090345",,,"97","01","07",10.00,30.00,"AM","04",0.00,0.00,0.00,0.00,"ILLINOIS","CLAYCOMO","3.13","29",24.00,"2","1","005","E",,"2",0.00,"6","N","SPUR TRACK","1",,"2","GTW","310027","001","Y","GTW","310027","001","Y",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"E04C",,0.00,0.00,0.00,0.00,"E04C","2","1","008",10614.00,,"29C047",0.00,"000000",0.00,"0","0","0","0",,,,,"3","6",,"1L",,"ILLINO","L",215.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"CLAY","047",,,,"N",,,"TRAIN D82D307 PULLING OUT OF TRACK CL25 TO DOUBLE TO CARS ON SPUR TRACK WHEN CARS ON SPUR TRACK ROLL","ED FREE STRIKING TRAIN D82D307 ACCOUNT INSUFFICIENT HAND BRAKING FORCES DUE TO IMPROPER ANGULARITY O","F BRAKE LEVERS.",,,,,,,,,,,,,,,,,,,,,
,"97","01","NS","090348",,,,,"97","01","NS","090348",,,"97","01","07",6.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"POCAHONTAS","PONTIKI","13.0","21",35.00,"3","1","003","E","U30","4",0.00,"1","Y","PONTIKI OUTLET","1",,"4","NS","011582","061","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.00,0.00,19.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,12021.00,15438.00,"T110",,0.00,0.00,0.00,0.00,"T110","4","1","003",27459.00,,"21C195",0.00,"000000",0.00,"1","0","1","1","02","15","02","15","1","3",,"1L",,"POCAHO","E",97.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"PIKE","195",,,,"N",,,"TRAIN U30 DERAILED 7 CARS ACCOUNT TRACK SPREAD UNDER MOVEMENT DUE TO DETERIORATED TIE CONDITIONS.",,,,,,,,,,,,,,,,,,,,,,,
,"97","01","MNA","97011",,,,,"97","01","APLQ","INDUSTRY",,,"97","01","16",10.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","INDEPENDENCE","267.1","05",8.00,"4","1","005","R","2NDC","2",3360.00,"1","Y","APL TRACK 705","X",".","4","MCHX","030271","091","N",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,39000.00,15000.00,"T106","M299",0.00,0.00,0.00,0.00,"T106","4","X","005",54000.00,,"05C063",0.00,"000000",0.00,"1","0","1","0","01","30","01","30","1","5",,"3L",,"SYSTEM","J",773.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"INDEPENDENCE","063",,,,,,,"THE DERAILMENT OCCURRED ON TRACK 705, AN INDUSTRY TRACK AT THE APL COAL BURNING FACILITY AT INDEPEND","ENCE, AR.  APL AND THEIR TRACK CONTRACTOR ARE RESPONSIBLE FOR MAINTENANCE OF THIS SECTION OF TRACK.","TOP SPEED ON THIS AREA OF TRACK IS 10 MPH, BUT 5 MPH IS RARELY EXCEEDED.  THE MNA CREW WAS PULLING","AN EMPTY TRAIN FROM THE FACILITY.  AS THEY LEFT THERE WAS A DERAILMENT, WITH 5 EMPTY COAL CARS LEAVI","NG THE TRACK.  IT WAS DETERMINED BY THE FOLLOWING INVESTIGATION THAT THE MNA CREW WAS NOT AT FAULT.","THE REASON FOR THE INCIDENT WAS POOR TRACK CONDITIONS, LESS THAN SATISFACTORY MAINTENANCE OF THE AP","L TRACK BY THEIR CONTRACTOR.  ANOTHER CONTRIBUTING FACTOR WAS SOME FROZEN RESIDUE COAL THAT WAS LEFT","IN SOME OF THE CARS.  THIS APPARENTLY SHIFTED AS THE CREW NEGOTIATED A TURN.",,,,,,,,,,,,,,,,
,"97","01","MNCW","011797",,,,,"97","01","MNCW","011797",,,"97","01","17",12.00,9.00,"AM","13",0.00,0.00,0.00,0.00,"NEW HAVEN","SOUTH NORWALK","41","09",11.00,"4","2","035","E","1597","4",0.00,"2","N","3","3",,"1","MNCW","008959","002","Y",,,"000",,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,10048.00,15360.00,"T499",,0.00,0.00,0.00,0.00,"T499","1","3","035",25408.00,,"09C001",0.00,"000000",0.00,"1","0","1","1","08","18","08","18","1","1",,"3L",,"NEWHAV","FD",201.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"FAIRFIELD","001",,,,"Y",,,"PREVIOUSLY DAMAGED SHOE ASSEMBLY ON CAR 8957 FLIPPED AND ENGAGED HANGERS BETWEEN CAT 524 AND 520 CAU","SING THE NORTHSIDE LEAF SPRING TO DISENGAGE ALLOWING SHOE TO DROP, FURTHER DAMAGING HANGER AND PANTO",".",,,,,,,,,,,,,,,,,,,,,
"K","97","01","MNNR","JAN97001","97","01","ATK","70118NORBB","97","01","MNNR","JAN97001",,,"97","01","18",3.00,35.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","ST. PAUL",,"27",-15.00,"4","2","000",,,"4",0.00,,,"AMTRAKDEPOT 1","1",,"2",,,"000",,,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400.00,"H303",,0.00,0.00,0.00,0.00,"H303","2","1","003",14400.00,,"27C123",0.00,"000000",0.00,,,,,,,,,"2","4",,"3S",,"SYSTEM",,126.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"RAMSEY","123",,,,,,,"TRAIN HAD STOPPED AND THEN MOVED APPROXIMATELY ONE CAR LENGTH, OPERATED OVER THE DERAIL WHICH DERAIL","ED THE LEAD SET OF WHEELS.",,,,,,,,,,,,,,,,,,,,,,
,"97","01","MRL","5",,,,,"97","01","MRL","5",,,"97","01","06",8.00,0.00,"PM","12",0.00,0.00,0.00,0.00,"SYSTEM","LAUREL",,"30",25.00,"4","2","003","E","BN79","3",0.00,"7","Y","BOTTOM WB LEAD","1",,"2","DDTX","427008","001","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,16300.00,0.00,"H018",,0.00,0.00,0.00,0.00,"H018","2","1","003",16300.00,,"30C111",0.00,"000000",0.00,"1","0","0","2","04",,,,"1","8",,"3L",,"SYSTEM","OIL",241.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"YELLOWSTONE","111",,,,"N",,,"#30 RADIO BOTTOM OF THE WEST CREW WAS LETTING 008-04 PULL BY THEM ON THE LEAD.  THEY WERE TO HELP TH","EM KICK OUT A B/O.  AS TRAIN 008 PROCEEDED OUT ON THE LEAD THEY HAD THE POWER AND 2 CARS ON THE LEAD","WHEN WB 13 ROLLED OUT AND RAN INTO THEM.",,,,,,,,,,,,,,,,,,,,,
,"97","01","NS","090337",,,,,"97","01","NS","090337",,,"97","01","05",11.00,40.00,"AM","13",5.00,0.00,0.00,0.00,"PIEDMONT","BURNHAMS","23.40","45",60.00,"2","3","017","R","118P","1",10976.00,"1","Y","R MAIN LINE","4","021.9","1","NS","099031","049","N","NS","099031","049","N",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12000.00,0.00,"E27C",,0.00,0.00,0.00,0.00,"E27C","1","4","017",12000.00,,"45C091",0.00,"000000",0.00,"1","0","1","0","05","50","05","50","1","3",,"1L",,"PIEDMO","J",97.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"YORK","091",,,,"N",,,"TRAIN 118P9 WENT INTO EMERGENCY ACCOUNT NS 099031 HAD SHIFTED DUE TO DISINTEGRATION OF SIDE SILL.",,,,,,,,,,,,,,,,,,,,,,,
,"97","01","KRR","0101",,,,,"97","01","KRR","0101",,,"97","01","28",7.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"HOPE","HOPE","800.7","05",37.00,"4","1","010","E","HPAW","4",0.00,"1","Y","MAIN","2","001.7","1","UP","083053","034","Y",,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,11.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4500.00,10100.00,"M204","T102",0.00,0.00,0.00,0.00,"M204","1","2","010",14600.00,,"05C057",0.00,"000000",0.00,"1","0","1",,"02",,"02",,"1","5",,"3L",,"HOPE","J",137.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"HEMPSTEAD","057",,,,"N",,,"CAR UP 83053 WAS IMPROPERLY LOADED . CAR WAS LOADED ONLY ON ONE END AND THIS WITH TRACK CONDITINS AT","THIS LOCATION CAUSED THE DERAILMANT.",,,,,,,,,,,,,,,,,,,,,,
,"97","01","LHRR","297",,,,,"97","01","LHRR","297",,,"97","01","17",4.00,20.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","BERTRAM","98.5","48",38.00,"2","2","020","E","GAND","3",2340.00,"1","Y","SINGLE MAIN TRACK","2","001.0","1","SIRX","999999","009","Y",,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,49000.00,37000.00,"T110",,0.00,0.00,0.00,0.00,"T110","1","2","020",86000.00,,"48C491",0.00,"000000",0.00,"1","0","1","0","04","50","04","50","1","5",,"3",,"SYSTEM","L",79.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"WILLIAMSON","491",,,,"N",,,"APPARENT WIDE GAUGE IN TRACK - APPARENTLY CAR WHEELS FELL IN DUE TO WIDE GAUGE.",,,,,,,,,,,,,,,,,,,,,,,
,"97","01","LI","EQ970109",,,,,"97","01","LI","EQ970109",,,"97","01","31",12.00,12.00,"PM","09",0.00,0.00,0.00,0.00,"SYSTEM","CENTRAL ISLIP","44.2","36",36.00,"2","2","065","E","2051","4",0.00,"2","Y","MAIN LINE","4",,"1","LI","009607","001","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67617.00,235.00,"M503",,0.00,0.00,0.00,0.00,"M503","1","4","065",67852.00,,"36C103",0.00,"000000",0.00,"1","0","1","1","04","55","04","55","1","1","E","3L",,"SYSTEM","ABDGIM",402.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"SUFFOLK","103",,,,"Y",,,"TRAIN #2051 WAS PROCEEDING WEST AND STRUCK A SHOPPING CART ONE HALF MILE EAST OF CENTRAL ISLIP STATI","ON ON THE MAIN LINE BRANCH.  THE METAL DEBRIS FROM THE CART BECAME LEDGED UNDER THE WEST END TRUCK O","F THE THIRD MU CAR (CAR #9139) RESULTING IN AN ELECTRICAL FIRE TO THE SOUTH SIDE SHOE BEAM AND EXTEN","SIVE DAMAGE TO WEST END TRUCK OF THAT CAR.  THE CAUSE OF THIS ACCIDENT WAS DETERMINED TO BE VANDALIS","M.",,,,,,,,,,,,,,,,,,,
,"97","01","MNCW","011297",,,,,"97","01","MNCW","011297",,,"97","01","12",1.00,37.00,"AM","13",0.00,0.00,0.00,0.00,"NEW HAVEN","BRIDGEPORT","57","09",31.00,"3","2","045","E","6500","3",0.00,"2","Y","4","3",,"1","MNCW","009002","003","Y",,,"000",,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9339.00,0.00,"T499",,0.00,0.00,0.00,0.00,"T499","1","3","045",9339.00,,"09C001",0.00,"000000",0.00,"1","0","2","0","05",,"05",,"1","1",,"3L",,"NEWHAV","B",125.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"FAIRFIELD","001",,,,"Y",,,"OVERHEAD GROUND AT CP 256, TRACK 4, DUE TO LOW SLED ON BRIDGE.  A DROP PANTOGRAPH ORDER WAS PUT INTO","EFFECT AT THIS LOCATION.",,,,,,,,,,,,,,,,,,,,,,
,"97","01","KCS","450969",,,,,"97","01","KCS","450969",,,"97","01","07",4.00,30.00,"PM","11",0.00,0.00,0.00,0.00,"GULF","HEAVENER","337","40",55.00,"2","2","005","E","#1","2",5070.00,"1","Y","(LOOP) EAST MAIN","1",".","2","AM","000606","016","N",,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0.00,57.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,8046.00,761.00,"M501",,0.00,0.00,0.00,0.00,"M501","2","1","005",8807.00,,"40C079",0.00,"000000",0.00,"1","0","1","1","01","30","01","30","1","5","W","1L",,"GULF","L",142.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"LE FLORE","079",,,,"N",,,"TRAIN WAS ALREADY MADE UP ON EAST MAIN, WHEN CREW BOARDED TRAIN TO DEPART AND VANDALS HAD LINED THE","SWITCH UNDER TRAIN CAUSING CARS TO DERAIL.",,,,,,,,,,,,,,,,,,,,,,
,"97","01","KCS","454143",,,,,"97","01","KCS","454143",,,"97","01","27",9.00,20.00,"PM","01",0.00,0.00,0.00,0.00,"GULF","SILOAM SPRINGS","229","05",15.00,"4","1","018","E","107-","2",3134.00,"1","Y","SINGLE MAIN","4",".","3","NS","005108","001","N",,,"000",,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,24.00,0.00,1.00,0.00,0.00,5.00,0.00,1.00,0.00,0.00,70923.00,100000.00,"E64L",,0.00,0.00,0.00,0.00,"E64L","3","4","018",170923.00,,"05C007",0.00,"000000",0.00,"1",,"1","1","11","50","11","50","1","5","W","1L",,"GULF","L",161.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"BENTON","007",,,,"N",,,"PULLING INTO THE EAST PASS AT NORTHEND OF SILOAM SPRINGS WHEN TRAILING END OF NS 5108 CLIMBED SWITCH","POINT DUE TO WORN FLANGE CAUSING 5 CARS AND ENGINE TO DERAIL.",,,,,,,,,,,,,,,,,,,,,,
,"97","01","MCER","9701",,,,,"97","01","MCER","9701",,,"97","01","22",11.00,2.00,"AM","12",0.00,0.00,0.00,0.00,"SYSTEM","WARE","14","25",35.00,"2","1","000","E","J-1","1",662.00,"1","Y","WARE RIVER","1",,"1","GMRC","001849","001","N","BAR","009779","001","Y",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17200.00,0.00,"M502","H308",0.00,0.00,0.00,0.00,"M502","1","1","000",17200.00,,"25C015",0.00,"000000",0.00,"1","0","1","0","05","02","05","02","1","1",,"3L",,"SYSTEM","I",461.00,,"1997",0.00,0.00,0.00,0.00,0.00,0.00,"HAMPSHIRE","015",,,,"N",,,"FREIGHT CAR LOADED WITH PAPER (BAR 9779) WAS SET OUT BY THE PREVIOUS TRAIN CREW, HAND BRAKE APPLIED,","BUT NOT SKATED.  J-1 TRAVELING NORTH ON THE MAIN TRACK OBSERVED THE BAR MOVING TOWARD THEM AND PLAC","ED THE TRAIN INTO EMERGENCY.  THEIR TRAIN CAME TO A STOP BEFORE BEING STRUCK BY THE BAR CAR.  THERE","WERE NO INJURIES, MINOR DAMAGE TO THE LOCOMOTIVE ($200) AND NO TRACK DAMAGE.  DAMAGE TO FREIGHT CAR","WAS CAUSED BY ROLLS OF PAPER PUSHING OUT DOORS AND SIDE WALLS.",,,,,,,,,,,,,,,,,,,
